scenario_cls,AdoptingPolicyCls,BasePolicyCls,outcome,percent_adopt,value,yerr,deployment_type
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.8991008991008991,0.8649740214044195,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,1.2513328259754837,0.8019709532265971,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.1,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.1,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.1,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.1,98.7901216862934,0.7484969205239709,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.1,98.82173403793972,0.7497429263754937,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.1,98.79328222376763,0.7486145653965568,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.1,1.2098783137066031,0.7484969205239709,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.1,1.1782659620602745,0.7497429263754938,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.1,1.206717776232362,0.7486145653965568,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.1,8.174426617723505,1.9322702077578364,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.1,8.187553259621822,1.9327000169553943,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.1,8.175738992205945,1.932299373880997,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.1,90.69699593312667,2.0421826221633133,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.1,90.71572499698718,2.0427269130065238,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.1,90.69886842615885,2.0422219163460267,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.1,1.1285774491498173,0.7286162828128091,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.1,1.096721743391007,0.7289229586881438,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.1,1.125392581635198,0.7286410170714991,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.2,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.2,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.2,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.2,99.07603596974417,0.5637566956945917,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.2,99.03488910401578,0.5633535360844629,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.2,99.04311612673615,0.5634264627660324,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.2,0.9239640302558295,0.5637566956945916,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.2,0.9651108959842286,0.5633535360844629,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.2,0.9568838732638439,0.5634264627660324,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.2,8.139811620105107,1.9176317794248425,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.2,8.127185831401585,1.9138262195195623,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.2,8.129710267921544,1.9145716435001643,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.2,90.96357833452828,1.9840637498989855,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.2,90.93558568780067,1.9804686249736845,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.2,90.94118261812707,1.9811706767183772,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.2,0.8966100453666196,0.5639110806154223,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.2,0.9372284807977534,0.563507481389591,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.2,0.9291071139513893,0.5635809076296744,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.4,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.4,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.4,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.4,99.03608939354532,0.562420358910142,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.4,98.98684148024346,0.5619000798841727,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.4,99.00653437984504,0.5621002959835641,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.4,0.9639106064546797,0.562420358910142,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.4,1.0131585197565383,0.5619000798841727,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.4,0.9934656201549629,0.5621002959835641,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.4,7.372585857050647,1.869287220166363,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.4,7.371506181699579,1.8689479596405523,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.4,7.371937914474947,1.8690695579659444,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.4,91.75717305648152,1.9265091106662129,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.4,91.70949329301772,1.9259225420311095,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.4,91.72855913219682,1.9261413861711474,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.4,0.8702410864678324,0.5146275072849368,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.4,0.9190005252827042,0.5143177657330323,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.4,0.8995029533282354,0.5144334255209025,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.8,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.8,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.8,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.8,98.94830417549204,0.6389518294186189,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.8,98.7891597576545,0.6380627463681751,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.8,98.91643273054986,0.6387665347617569,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.8,1.0516958245079542,0.6389518294186189,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.8,1.2108402423454931,0.6380627463681752,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.8,1.0835672694501417,0.6387665347617569,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.8,8.51688043454411,1.9747113758051589,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.8,8.505555121657805,1.9723837496972123,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.8,8.514612343140003,1.9742312104389477,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.8,90.46127489821586,2.0548034931197203,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.8,90.31507193700892,2.052239052950815,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.8,90.431995205646,2.0542743102629015,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.8,1.021844667240034,0.6391635834652535,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.8,1.179372941333268,0.6382804421569406,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.8,1.0533924512139943,0.6389799087904738,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.99,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.99,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.99,0.0,0.0,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.99,99.0535491007746,0.5317622579536567,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.99,95.96188002712469,0.521373334715944,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.99,99.02155953540533,0.5316425308081112,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.99,0.9464508992253975,0.5317622579536567,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.99,4.038119972875306,0.521373334715944,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.99,0.9784404645946703,0.5316425308081112,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.99,7.205496851305588,1.7953715704503033,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.99,6.985360937682143,1.7413586220967447,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,0.99,7.2032191003460815,1.794798943342175,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.99,91.8729453676325,1.8575186572181233,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.99,89.03681011585654,1.8006989599127503,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,0.99,91.84359981612893,1.8569141142074412,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.99,0.9215577810619133,0.5319227772424912,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.99,3.977828946461318,0.5215872672828639,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,0.99,0.9531810835249889,0.5318048722377058,NoDeploymentType
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,98.5134396670761,0.9546099901894224,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,96.7032967032967,1.8576182498377263,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,98.51341616696622,0.9546100151164689,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.8822533113032425,0.9541134262134631,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.8991008991008991,0.9820620102469434,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.8822535300263888,0.9541137500915371,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.604307021620656,0.010403210157593807,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,2.3976023976023977,1.5915296107925354,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.6043303030073902,0.010404739881875926,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,98.34560286725538,1.0307953107693404,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,96.77599772490284,1.360515444488771,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,98.2897689636885,1.0309386377118777,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,1.0789310303357176,1.0304581704237028,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,1.0801242553067372,1.029599498017949,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,1.0789734756655447,1.0304245961063092,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.1,0.5754661024089053,0.010284205400976496,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.1,2.1438780197904284,0.9005522873667967,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.1,0.631257560645957,0.03468667116886306,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,98.86360721615868,0.7519547054134468,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,97.2341709385505,1.1969887034868705,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,98.7476827896421,0.7542810527805831,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,0.5858901326216518,0.7514306544134606,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,0.5872776858178318,0.7504886330898313,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,0.5859888485461336,0.7513590482977882,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.2,0.5505026512196625,0.010106105100894958,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.2,2.1785513756316677,0.9382916018274345,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.2,0.6663283618117637,0.06742095892050255,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,98.95304238627293,0.7560107506633441,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,97.61904054182324,1.0463014523503842,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,98.76324358518913,0.7621696854276078,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,0.5574343321165645,0.7557523522783203,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,0.5574314344977793,0.753747538662564,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,0.5574339197614153,0.7554539671142328,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.4,0.4895232816105089,0.009573885492013186,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.4,1.8235280236789846,0.7299424087775361,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.4,0.679322495049448,0.104148701278159,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,99.3512564196847,0.5667339073285689,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,98.01179418052898,0.8557806260984238,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,98.97011086074662,0.5939358862018019,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,0.2985636968694308,0.5664252423319649,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,0.2962499101480446,0.5615002701441192,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,0.2979053221176113,0.5650237664857622,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.8,0.3501798834458608,0.00897995758207052,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.8,1.6919559093229746,0.6479692367755416,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.8,0.7319838171357769,0.18469698107554533,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,99.1182386870061,0.8062554514771934,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,97.51000830230704,1.0821357815053578,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,98.55192518025031,0.8422090696085549,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,0.626362000191651,0.8059352785749715,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,0.6163906534229321,0.7967115766543118,STUBS
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,0.6228507364472675,0.8026624224684459,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.99,0.2553993128022477,0.008418358103163607,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.99,1.8736010442700193,0.7375999762801237,STUBS
SubprefixHijack,ROV,BGP,DISCONNECTED,0.99,0.8252240833024195,0.2600199930246425,STUBS
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,98.63736865528469,0.8603711649995478,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,97.9020979020979,1.4910235592840462,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,98.63735910966103,0.8603703470947054,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.766958225478725,0.8605428400358416,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.6993006993006993,0.8669699260400163,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.7669573471175507,0.8605421890476265,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.5956731192365913,0.01062035523033095,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,1.3986013986013985,1.2217558147073364,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.5956835432214196,0.010620919854822941,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,98.50997417945251,0.9475631349477699,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,98.2359039524687,1.3106847171446836,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,98.49659214297589,0.9491051651968164,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,0.7637777558340985,0.8899794061490047,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,0.7891868833107866,0.9112307871943596,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,0.7650184081824934,0.8909385073790989,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.1,0.7262480647133829,0.3265810505781146,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.1,0.9749091642205175,0.9497421193200434,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.1,0.7383894488416279,0.32940630536844706,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,98.82196646602085,0.7048186978210957,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,99.00388099005488,0.9396062069830695,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,98.83973115956707,0.7107113773615866,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,0.5237938811063046,0.7033982140452053,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,0.5863718838991373,0.750571458450383,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,0.5299048777309647,0.7074533833708369,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.2,0.6542396528728447,0.010993028883207202,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.2,0.40974712604598273,0.568089386474188,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.2,0.630363962701974,0.05642658339199828,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,98.2604539836659,1.2967095779798115,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,98.05836517031523,1.1149957801361368,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,98.09783476030377,1.1264372181803886,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,1.2646553127808113,1.1479218897522696,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,1.2157824267596302,1.1137957713332338,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,1.2253276991615496,1.1199507609473631,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.4,0.47489070355329327,0.611201262540508,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.4,0.7258524029251486,0.011983231228732115,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.4,0.6768375405346857,0.11991866197722276,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,98.18463608202573,0.9725397228891838,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,98.28306247413848,1.287005966282402,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,98.2230798399155,1.0271755058932759,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,0.8908644127882656,0.9725669781762937,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,0.9042440853092119,0.9811600933871643,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,0.8960906801923588,0.9759187027741398,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.8,0.9244995051859962,0.014163623872440682,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.8,0.8126934405523095,0.8411918333811574,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.8,0.8808294798921462,0.32876220562923963,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,98.3853318508682,1.249632548482733,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,98.16959218703236,0.8716309696022133,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,98.27386966442103,0.9785780750825096,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,0.7829576030632639,0.9037417237553954,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,0.7483965581371588,0.8711409792472161,MULTIHOMED
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,0.765102709875322,0.8865703167854199,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.99,0.8317105460685446,0.8699547311487567,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.99,1.0820112548304783,0.016367612323545375,MULTIHOMED
SubprefixHijack,ROV,BGP,DISCONNECTED,0.99,0.9610276257036484,0.4204704711465462,MULTIHOMED
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,98.89898744051887,0.727867795895588,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,96.1038961038961,2.013175609095702,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,98.89895115335545,0.7278677432812938,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.503391397375247,0.7280174512662687,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,3.096903096903097,1.8023060249795642,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.5034250675389497,0.7280174135239031,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.5976211621058816,0.010797791944198741,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.7992007992007992,0.9263635070296865,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.5976237791055972,0.010800327365000318,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,98.39567378418401,1.0092306488140368,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,96.75324675324676,1.683009028407515,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,98.39563113869526,1.0092317095455323,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,1.0107542571028452,1.008244254277971,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,3.046953046953047,1.6216857850903443,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,1.0108071268443606,1.008245327858299,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,DISCONNECTED,0.1,0.5935719587131466,0.011847863460484593,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,DISCONNECTED,0.1,0.1998001998001998,0.46457898671439274,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,DISCONNECTED,0.1,0.5935617344603804,0.011852549964285513,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,97.93790852695335,1.1882395361884242,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,93.55644355644355,2.306985356060461,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,97.93768099816629,1.1882398542811528,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,1.4622900955554838,1.1872775104433095,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,5.644355644355644,2.1358105120426187,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,1.4625072695619388,1.1872781589641423,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,DISCONNECTED,0.2,0.5998013774911585,0.011527324822342443,INPUT_CLIQUE
SubprefixHijack,ROV,BGP,DISCONNECTED,0.2,0.7992007992007992,0.9263635070296865,INPUT_CLIQUE
